id,simplified,traditional,pinyin_marked,pinyin_numbered,pos,hsk_band_2026,hsk_band_range,hsk_band_2021,hsk_band_2_0,hsk_list_id,definition_count,definitions,source_ids,frequency_rank,zipf,audio_female_available,audio_male_available,audio_status,enriched_via
dex:w:shang1kou3:伤口:n,伤口,傷口,shāngkǒu,shang1 kou3,N,6,6,6,,L6-0709,2,"[""wound"",""cut""]",hsk30:L6-0709;cc-cedict:傷口|伤口[shang1 kou3],6600,4.3,true,false,available-unhosted,reading
dex:w:shang1yuan2:伤员:n,伤员,傷員,shāngyuán,shang1 yuan2,N,6,6,6,,L6-0711,1,"[""wounded person""]",hsk30:L6-0711;cc-cedict:傷員|伤员[shang1 yuan2],24441,3.57,true,false,available-unhosted,reading
dex:w:di1tou2:低头:x,低头,低頭,dītóu,di1 tou2,,6,6,6,,L6-0210,3,"[""to bow the head"",""to yield"",""to give in""]",hsk30:L6-0210;cc-cedict:低頭|低头[di1 tou2],10958,4.02,true,false,available-unhosted,reading
dex:w:di1wen1:低温:n,低温,低溫,dīwēn,di1 wen1,N,6,6,6,,L6-0211,1,"[""low temperature""]",hsk30:L6-0211;cc-cedict:低溫|低温[di1 wen1],11546,3.99,true,false,available-unhosted,reading
dex:w:zhu4zhai2:住宅:n,住宅,住宅,zhùzhái,zhu4 zhai2,N,6,6,6,6,L6-1098,1,"[""residence; dwelling; abode""]",hsk30:L6-1098;cc-cedict:住宅|住宅[zhu4 zhai2],3927,4.58,true,false,available-unhosted,reading
dex:w:fo2:佛:n,佛,佛,fó,Fo2,N,6,6,6,,L6-0281,1,"[""Buddha; Buddhism (abbr. for 佛陀[Fo2 tuo2])""]",hsk30:L6-0281;cc-cedict:佛|佛[Fo2],6598,4.3,true,false,available-unhosted,reading
dex:w:fo2jiao4:佛教:n,佛教,佛教,Fójiào,Fo2 jiao4,N,6,6,6,,L6-0282,1,"[""Buddhism""]",hsk30:L6-0282;cc-cedict:佛教|佛教[Fo2 jiao4],4554,4.5,true,false,available-unhosted,reading
dex:w:zuo4:作:v,作,作,zuò,zuo4,V,6,6,,,L6-1137,7,"[""to do; to engage in"",""to write; to compose"",""to pretend; to feign"",""to regard as; to consider to be"",""to be; to act the part of"",""to feel (itchy, nauseous etc)"",""writings; works""]",hsk30:L6-1137;cc-cedict:作|作[zuo4],605,5.46,true,false,available-unhosted,reading
dex:w:zuo4fei4:作废:v,作废,作廢,zuòfèi,zuo4 fei4,V,6,6,6,6,L6-1138,4,"[""to become invalid"",""to cancel"",""to delete"",""to nullify""]",hsk30:L6-1138;cc-cedict:作廢|作废[zuo4 fei4],42051,3.22,true,false,available-unhosted,reading
dex:w:zuo4zhan4:作战:v,作战,作戰,zuòzhàn,zuo4 zhan4,V,6,6,6,,L6-1139,2,"[""combat"",""to fight""]",hsk30:L6-1139;cc-cedict:作戰|作战[zuo4 zhan4],2795,4.76,true,false,available-unhosted,reading
dex:w:gong1ji3:供给:v,供给,供給,gōngjǐ,gong1 ji3,V,6,6,6,6,L6-0326,3,"[""to furnish"",""to provide"",""supply (as in supply and demand)""]",hsk30:L6-0326;cc-cedict:供給|供给[gong1 ji3],5284,4.42,true,false,available-unhosted,reading
dex:w:yi1ci4:依次:adv,依次,依次,yīcì,yi1 ci4,Adv,6,6,6,6,L6-0947,2,"[""in order"",""in succession""]",hsk30:L6-0947;cc-cedict:依次|依次[yi1 ci4],11150,4.01,true,false,available-unhosted,reading
dex:w:yi1lai4:依赖:v,依赖,依賴,yīlài,yi1 lai4,V,6,6,6,6,L6-0948,1,"[""to depend on; to be dependent on""]",hsk30:L6-0948;cc-cedict:依賴|依赖[yi1 lai4],3994,4.57,true,false,available-unhosted,reading
dex:w:ce4:侧:n,侧,側,cè,ce4,N;V,6,6,6,,L6-0089,6,"[""the side"",""to incline towards"",""to lean"",""inclined"",""lateral"",""side""]",hsk30:L6-0089;cc-cedict:側|侧[ce4],8221,4.18,true,false,available-unhosted,reading
dex:w:qin1fan4:侵犯:v,侵犯,侵犯,qīnfàn,qin1 fan4,V,6,6,6,6,L6-0658,4,"[""to infringe on"",""to encroach on"",""to violate"",""to assault""]",hsk30:L6-0658;cc-cedict:侵犯|侵犯[qin1 fan4],4138,4.55,true,false,available-unhosted,reading
dex:w:bian4:便:adv,便,便,biàn,bian4,Adv;Conj,6,6,6,5,L6-0047,10,"[""plain"",""informal"",""suitable"",""convenient"",""opportune"",""to urinate or defecate"",""equivalent to 就[jiu4]: then"",""in that case"",""even if"",""soon afterwards""]",hsk30:L6-0047;cc-cedict:便|便[bian4],506,5.53,true,false,available-unhosted,reading
dex:w:bian4shi4:便是:x,便是,便是,biàn shì,bian4 shi4,,6,6,6,,L6-0048,7,"[""(emphasizes that sth is precisely or exactly as stated)"",""precisely"",""exactly"",""even"",""if"",""just like"",""in the same way as""]",hsk30:L6-0048;cc-cedict:便是|便是[bian4 shi4],4296,4.53,true,false,available-unhosted,reading
dex:w:bao3jian4:保健:v,保健,保健,bǎojiàn,bao3 jian4,V,6,6,6,,L6-0014,3,"[""health protection"",""health care"",""to maintain in good health""]",hsk30:L6-0014;cc-cedict:保健|保健[bao3 jian4],7665,4.22,true,false,available-unhosted,reading
dex:w:xin4yang3:信仰:v,信仰,信仰,xìnyǎng,xin4 yang3,V,6,6,6,6,L6-0907,3,"[""to believe in (a religion)"",""firm belief"",""conviction""]",hsk30:L6-0907;cc-cedict:信仰|信仰[xin4 yang3],2591,4.8,true,false,available-unhosted,reading
dex:w:xin4yong4:信用:n,信用,信用,xìnyòng,xin4 yong4,N,6,6,6,,L6-0908,3,"[""trustworthiness"",""(commerce) credit"",""(literary) to trust and appoint""]",hsk30:L6-0908;cc-cedict:信用|信用[xin4 yong4],4993,4.45,true,false,available-unhosted,reading
dex:w:xiu1che1:修车:x,修车,修車,xiū chē,xiu1 che1,,6,6,6,,L6-0914,1,"[""to repair a bike (car etc)""]",hsk30:L6-0914;cc-cedict:修車|修车[xiu1 che1],35367,3.34,true,false,available-unhosted,reading
dex:w:jie4jian4:借鉴:v,借鉴,借鑒,jièjiàn,jie4 jian4,V,6,6,6,6,L6-0454,3,"[""to draw on (others' experience)"",""to learn from (how others do things)"",""lesson to be learned (by observing others)""]",hsk30:L6-0454;cc-cedict:借鑒|借鉴[jie4 jian4],10350,4.05,true,false,available-unhosted,reading
dex:w:zhai4:债:n,债,債,zhài,zhai4,N,6,6,6,,L6-1035,2,"[""debt"",""CL:筆|笔[bi3]""]",hsk30:L6-1035;cc-cedict:債|债[zhai4],10164,4.06,true,false,available-unhosted,reading
dex:w:qing1xiang4:倾向:v,倾向,傾向,qīngxiàng,qing1 xiang4,V;N,6,6,6,6,L6-0661,3,"[""trend"",""tendency"",""orientation""]",hsk30:L6-0661;cc-cedict:傾向|倾向[qing1 xiang4],2983,4.72,true,false,available-unhosted,reading
dex:w:jia4ri4:假日:n,假日,假日,jiàrì,jia4 ri4,N,6,6,6,,L6-0421,1,"[""a holiday; a day off""]",hsk30:L6-0421;cc-cedict:假日|假日[jia4 ri4],12648,3.94,true,false,available-unhosted,reading
dex:w:pian1:偏:adj,偏,偏,piān,pian1,Adj;Adv,6,6,6,,L6-0621,8,"[""to lean"",""to slant"",""oblique"",""prejudiced"",""to deviate from average"",""to stray from the intended line"",""stubbornly"",""contrary to expectations""]",hsk30:L6-0621;cc-cedict:偏|偏[pian1],6880,4.28,true,false,available-unhosted,reading
dex:w:bang4wan3:傍晚:n,傍晚,傍晚,bàngwǎn,bang4 wan3,N,6,6,6,5,L6-0013,5,"[""in the evening"",""when night falls"",""towards evening"",""at night fall"",""at dusk""]",hsk30:L6-0013;cc-cedict:傍晚|傍晚[bang4 wan3],12179,3.96,true,false,available-unhosted,reading
dex:w:chu3cun2:储存:v,储存,儲存,chǔcún,chu3 cun2,V,6,6,6,6,L6-0150,4,"[""stockpile"",""to store"",""to stockpile"",""storage""]",hsk30:L6-0150;cc-cedict:儲存|储存[chu3 cun2],6374,4.32,true,false,available-unhosted,reading
dex:w:er2ke1:儿科:n,儿科,兒科,érkē,er2 ke1,N,6,6,6,,L6-0248,1,"[""pediatrics""]",hsk30:L6-0248;cc-cedict:兒科|儿科[er2 ke1],34830,3.35,true,false,available-unhosted,reading
dex:w:yun3xu3:允许:v,允许,允許,yǔnxǔ,yun3 xu3,V,6,6,6,4,L6-1018,2,"[""to permit"",""to allow""]",hsk30:L6-1018;cc-cedict:允許|允许[yun3 xu3],1361,5.11,true,false,available-unhosted,reading
dex:w:yuan2su4:元素:n,元素,元素,yuánsù,yuan2 su4,N,6,6,6,6,L6-1003,3,"[""element (key component of sth)"",""(chemistry) element"",""(math.) element (member of a set)""]",hsk30:L6-1003;cc-cedict:元素|元素[yuan2 su4],4629,4.49,true,false,available-unhosted,reading
dex:w:xian1feng1:先锋:n,先锋,先鋒,xiānfēng,xian1 feng1,N,6,6,6,,L6-0877,1,"[""vanguard; pioneer; avant-garde""]",hsk30:L6-0877;cc-cedict:先鋒|先锋[xian1 feng1],6036,4.35,true,false,available-unhosted,reading
dex:w:guang1hui1:光辉:n,光辉,光輝,guānghuī,guang1 hui1,N;Adj,6,6,6,6,L6-0347,4,"[""radiance"",""glory"",""brilliant"",""magnificent""]",hsk30:L6-0347;cc-cedict:光輝|光辉[guang1 hui1],9002,4.13,true,false,available-unhosted,reading
dex:w:mian3de5:免得:conj,免得,免得,miǎnde,mian3 de5,Conj,6,6,6,6,L6-0577,1,"[""so as not to; so as to avoid""]",hsk30:L6-0577;cc-cedict:免得|免得[mian3 de5],14886,3.85,true,false,available-unhosted,reading
dex:w:dang3:党:n,党,黨,dǎng,dang3,N,6,6,6,6,L6-0198,5,"[""party"",""association"",""club"",""society"",""CL:個|个[ge4]""]",hsk30:L6-0198;cc-cedict:黨|党[dang3],512,5.53,true,false,available-unhosted,reading
dex:w:ru4:入:v,入,入,rù,ru4,V,6,6,6,,L6-0698,5,"[""to enter; to go into"",""to join; to become a member of"",""(bound form) to conform to (as in 入時|入时[ru4 shi2])"",""abbr. for 入聲|入声[ru4 sheng1]"",""(on product packaging, after {number n} + {classifier}) containing (n pieces) (from Japanese 入 \""iri\"")""]",hsk30:L6-0698;cc-cedict:入|入[ru4],1455,5.08,true,false,available-unhosted,reading
dex:w:ru4xue2:入学:x,入学,入學,rùxué,ru4 xue2,,6,6,6,,L6-0699,2,"[""to enter a school or college"",""to go to school for the first time as a child""]",hsk30:L6-0699;cc-cedict:入學|入学[ru4 xue2],7806,4.21,true,false,available-unhosted,reading
dex:w:quan2li4:全力:n,全力,全力,quánlì,quan2 li4,N,6,6,6,,L6-0679,4,"[""with all one's strength"",""full strength"",""all-out (effort)"",""fully (support)""]",hsk30:L6-0679;cc-cedict:全力|全力[quan2 li4],6377,4.32,true,false,available-unhosted,reading
dex:w:quan2xin1:全新:adj,全新,全新,quánxīn,quan2 xin1,Adj,6,6,6,,L6-0680,1,"[""all new; completely new""]",hsk30:L6-0680;cc-cedict:全新|全新[quan2 xin1],4387,4.52,true,false,available-unhosted,reading
dex:w:gong1:公:adj,公,公,gōng,gong1,Adj,6,6,6,,L6-0320,11,"[""public"",""collectively owned"",""common"",""international (e.g. high seas, metric system, calendar)"",""make public"",""fair"",""just"",""Duke, highest of five orders of nobility 五等爵位[wu3 deng3 jue2 wei4]"",""honorable (gentlemen)"",""father-in-law"",""male (animal)""]",hsk30:L6-0320;cc-cedict:公|公[gong1],2984,4.72,true,false,available-unhosted,reading
dex:w:gong1zhu3:公主:n,公主,公主,gōngzhǔ,gong1 zhu3,N,6,6,6,5,L6-0324,1,"[""princess""]",hsk30:L6-0324;cc-cedict:公主|公主[gong1 zhu3],2882,4.74,true,false,available-unhosted,reading
dex:w:gong1zhong4:公众:n,公众,公眾,gōngzhòng,gong1 zhong4,N,6,6,6,,L6-0323,1,"[""public""]",hsk30:L6-0323;cc-cedict:公眾|公众[gong1 zhong4],1685,5.01,true,false,available-unhosted,reading
dex:w:gong1an1:公安:n,公安,公安,gōng'ān,gong1 an1,N,6,6,6,,L6-0321,3,"[""(Ministry of) Public Security"",""public safety"",""public security""]",hsk30:L6-0321;cc-cedict:公安|公安[gong1 an1],4903,4.46,true,false,available-unhosted,reading
dex:w:gong1ji1:公鸡:n,公鸡,公雞,gōngjī,gong1 ji1,N,6,6,6,,L6-0322,1,"[""cock; rooster""]",hsk30:L6-0322;cc-cedict:公雞|公鸡[gong1 ji1],29841,3.45,true,false,available-unhosted,reading
dex:w:guan1ai4:关爱:v,关爱,關愛,guān'ài,guan1 ai4,V,6,6,6,,L6-0342,1,"[""to show concern and care for""]",hsk30:L6-0342;cc-cedict:關愛|关爱[guan1 ai4],14324,3.88,true,false,available-unhosted,reading
dex:w:guan1lian2:关联:v,关联,關聯,guānlián,guan1 lian2,V,6,6,6,,L6-0343,2,"[""to be related; to be connected"",""relationship; connection""]",hsk30:L6-0343;cc-cedict:關聯|关联[guan1 lian2],4701,4.49,true,false,available-unhosted,reading
dex:w:xing1wang4:兴旺:adj,兴旺,興旺,xīngwàng,xing1 wang4,Adj,6,6,6,6,L6-0909,4,"[""prosperous"",""thriving"",""to prosper"",""to flourish""]",hsk30:L6-0909;cc-cedict:興旺|兴旺[xing1 wang4],21535,3.65,true,false,available-unhosted,reading
dex:w:yang3lao3:养老:x,养老,養老,yǎnglǎo,yang3 lao3,,6,6,6,,L6-0936,2,"[""to provide for the elderly (family members)"",""to enjoy a life in retirement""]",hsk30:L6-0936;cc-cedict:養老|养老[yang3 lao3],6586,4.31,true,false,available-unhosted,reading
dex:w:nei4di4:内地:n,内地,內地,nèidì,nei4 di4,N,6,6,6,,L6-0606,3,"[""inland"",""interior"",""hinterland""]",hsk30:L6-0606;cc-cedict:內地|内地[nei4 di4],3537,4.63,true,false,available-unhosted,reading
dex:w:nei4wai4:内外:n,内外,內外,nèiwài,nei4 wai4,N,6,6,6,,L6-0607,4,"[""inside and outside"",""domestic and foreign"",""approximately"",""about""]",hsk30:L6-0607;cc-cedict:內外|内外[nei4 wai4],6478,4.31,true,false,available-unhosted,reading
dex:w:nei4yi1:内衣:n,内衣,內衣,nèiyī,nei4 yi1,N,6,6,6,,L6-0608,3,"[""undergarment"",""underwear"",""CL:件[jian4]""]",hsk30:L6-0608;cc-cedict:內衣|内衣[nei4 yi1],11349,4,true,false,available-unhosted,reading
dex:w:zai4sheng1:再生:v,再生,再生,zàishēng,zai4 sheng1,V,6,6,6,,L6-1022,5,"[""to be reborn"",""to regenerate"",""to be a second so-and-so (famous dead person)"",""recycling"",""regeneration""]",hsk30:L6-1022;cc-cedict:再生|再生[zai4 sheng1],10168,4.06,true,false,available-unhosted,reading
dex:w:zai4shuo1:再说:v,再说,再說,zàishuō,zai4 shuo1,V;Conj,6,6,6,,L6-1023,5,"[""to say again"",""to put off a discussion until later"",""moreover"",""what's more"",""besides""]",hsk30:L6-1023;cc-cedict:再說|再说[zai4 shuo1],3856,4.59,true,false,available-unhosted,reading
dex:w:xie3zi4tai2:写字台:n,写字台,寫字檯,xiězìtái,xie3 zi4 tai2,N,6,6,6,,L6-0899,1,"[""writing desk""]",hsk30:L6-0899;cc-cedict:寫字檯|写字台[xie3 zi4 tai2],69440,2.58,true,false,available-unhosted,reading
dex:w:xie3zi4lou2:写字楼:n,写字楼,寫字樓,xiězìlóu,xie3 zi4 lou2,N,6,6,6,,L6-0898,1,"[""office building""]",hsk30:L6-0898;cc-cedict:寫字樓|写字楼[xie3 zi4 lou2],30839,3.43,true,false,available-unhosted,reading
dex:w:jun1shi4:军事:n,军事,軍事,jūnshì,jun1 shi4,N,6,6,6,5,L6-0492,2,"[""military affairs"",""(attributive) military""]",hsk30:L6-0492;cc-cedict:軍事|军事[jun1 shi4],1134,5.19,true,false,available-unhosted,reading
dex:w:jun1jian4:军舰:n,军舰,軍艦,jūnjiàn,jun1 jian4,N,6,6,6,,L6-0491,3,"[""warship"",""military naval vessel"",""CL:艘[sou1]""]",hsk30:L6-0491;cc-cedict:軍艦|军舰[jun1 jian4],11109,4.02,true,false,available-unhosted,reading
dex:w:jun1dui4:军队:n,军队,軍隊,jūnduì,jun1 dui4,N,6,6,6,6,L6-0490,2,"[""armed forces; troops"",""CL:支[zhi1],個|个[ge4]""]",hsk30:L6-0490;cc-cedict:軍隊|军队[jun1 dui4],1087,5.21,true,false,available-unhosted,reading
dex:w:chong4:冲:prep,冲,衝,chòng,chong4,Prep;V,6,6,,,L6-0136,5,"[""powerful"",""vigorous"",""pungent"",""towards"",""in view of""]",hsk30:L6-0136;cc-cedict:衝|冲[chong4],2442,4.84,true,false,available-unhosted,reading
dex:w:chong1ji1:冲击:v,冲击,衝擊,chōngjī,chong1 ji1,V;N,6,6,6,6,L6-0131,5,"[""to attack"",""to batter"",""(of waves) to pound against"",""shock"",""impact""]",hsk30:L6-0131;cc-cedict:衝擊|冲击[chong1 ji1],3242,4.68,true,false,available-unhosted,reading
dex:w:jue2ce4:决策:v,决策,決策,juécè,jue2 ce4,V;N,6,6,6,6,L6-0486,4,"[""strategic decision"",""decision-making"",""policy decision"",""to determine policy""]",hsk30:L6-0486;cc-cedict:決策|决策[jue2 ce4],3193,4.69,true,false,available-unhosted,reading
dex:w:leng3qi4:冷气:n,冷气,冷氣,lěngqì,leng3 qi4,N,6,6,6,,L6-0530,2,"[""cold air"",""air conditioning""]",hsk30:L6-0530;cc-cedict:冷氣|冷气[leng3 qi4],20568,3.67,true,false,available-unhosted,reading
dex:w:leng3shui3:冷水:n,冷水,冷水,lěngshuǐ,leng3 shui3,N,6,6,6,,L6-0531,3,"[""cold water"",""unboiled water"",""fig. not yet ready (of plans)""]",hsk30:L6-0531;cc-cedict:冷水|冷水[leng3 shui3],24050,3.58,true,false,available-unhosted,reading
dex:w:jing4:净:adj,净,淨,jìng,jing4,Adj;Adv,6,6,6,,L6-0470,5,"[""clean"",""completely"",""only"",""net (income, exports etc)"",""(Chinese opera) painted face male role""]",hsk30:L6-0470;cc-cedict:淨|净[jing4],7005,4.27,true,false,available-unhosted,reading
dex:w:liang2xie2:凉鞋:n,凉鞋,涼鞋,liángxié,liang2 xie2,N,6,6,6,,L6-0541,1,"[""sandal""]",hsk30:L6-0541;cc-cedict:涼鞋|凉鞋[liang2 xie2],40588,3.25,true,false,available-unhosted,reading
dex:w:fan2shi4:凡是:adv,凡是,凡是,fánshì,fan2 shi4,Adv,6,6,6,5,L6-0260,1,"[""each and every; every; all; any""]",hsk30:L6-0260;cc-cedict:凡是|凡是[fan2 shi4],7540,4.23,true,false,available-unhosted,reading
dex:w:xiong1:凶:adj,凶,凶|兇,xiōng,xiong1,Adj,6,6,6,,L6-0912,8,"[""vicious"",""fierce"",""ominous"",""inauspicious"",""famine"",""variant of 兇|凶[xiong1]"",""terrible"",""fearful""]",hsk30:L6-0912;cc-cedict:凶|凶[xiong1];cc-cedict:兇|凶[xiong1],10736,4.03,true,false,available-unhosted,reading
dex:w:xiong1shou3:凶手:n,凶手,兇手,xiōngshǒu,xiong1 shou3,N,6,6,6,6,L6-0913,2,"[""murderer"",""assassin""]",hsk30:L6-0913;cc-cedict:兇手|凶手[xiong1 shou3],5826,4.37,true,false,available-unhosted,reading
dex:w:chu1shi4:出事:x,出事,出事,chūshì,chu1 shi4,,6,6,6,,L6-0144,2,"[""to have an accident"",""to meet with a mishap""]",hsk30:L6-0144;cc-cedict:出事|出事[chu1 shi4],10170,4.06,true,false,available-unhosted,reading
dex:w:chu1ru4:出入:v,出入,出入,chūrù,chu1 ru4,V;N,6,6,6,,L6-0143,5,"[""to go out and come in"",""entrance and exit"",""expenditure and income"",""discrepancy"",""inconsistent""]",hsk30:L6-0143;cc-cedict:出入|出入[chu1 ru4],9172,4.12,true,false,available-unhosted,reading
dex:w:chu1dong4:出动:v,出动,出動,chūdòng,chu1 dong4,V,6,6,6,,L6-0138,2,"[""to start out on a trip"",""to dispatch troops""]",hsk30:L6-0138;cc-cedict:出動|出动[chu1 dong4],9005,4.13,true,false,available-unhosted,reading
dex:w:chu1tai2:出台:x,出台,出臺,chūtái,chu1 tai2,,6,6,6,,L6-0145,4,"[""to officially launch (a policy, program etc)"",""to appear on stage"",""to appear publicly"",""(of a bar girl) to leave with a client""]",hsk30:L6-0145;cc-cedict:出臺|出台[chu1 tai2],5382,4.41,true,false,available-unhosted,reading
dex:w:chu1ming2:出名:x,出名,出名,chūmíng,chu1 ming2,,6,6,6,,L6-0142,4,"[""well-known for sth"",""to become well known"",""to make one's mark"",""to lend one's name (to an event, endeavor etc)""]",hsk30:L6-0142;cc-cedict:出名|出名[chu1 ming2],7541,4.23,true,false,available-unhosted,reading
dex:w:chu1chang3:出场:x,出场,出場,chūchǎng,chu1 chang3,,6,6,6,,L6-0137,4,"[""(of a performer) to come onto the stage to perform"",""(of an athlete) to enter the arena to compete"",""(fig.) to enter the scene (e.g. a new product)"",""(of an examinee etc) to leave the venue""]",hsk30:L6-0137;cc-cedict:出場|出场[chu1 chang3],8516,4.16,true,false,available-unhosted,reading
dex:w:chu1xing2:出行:v,出行,出行,chūxíng,chu1 xing2,V,6,6,6,,L6-0146,2,"[""to go out somewhere (relatively short trip)"",""to set off on a journey (longer trip)""]",hsk30:L6-0146;cc-cedict:出行|出行[chu1 xing2],14378,3.87,true,false,available-unhosted,reading
dex:w:chu1fang3:出访:v,出访,出訪,chūfǎng,chu1 fang3,V,6,6,6,,L6-0139,1,"[""to go and visit in an official capacity or for investigation""]",hsk30:L6-0139;cc-cedict:出訪|出访[chu1 fang3],13161,3.92,true,false,available-unhosted,reading
dex:w:chu1lu4:出路:n,出路,出路,chūlù,chu1 lu4,N,6,6,6,6,L6-0140,3,"[""a way out (lit. and fig.)"",""opportunity for advancement; a way forward"",""outlet (for one's products)""]",hsk30:L6-0140;cc-cedict:出路|出路[chu1 lu4],9640,4.09,true,false,available-unhosted,reading
dex:w:chu1mian4:出面:x,出面,出面,chūmiàn,chu1 mian4,,6,6,6,,L6-0141,4,"[""to appear personally"",""to step in"",""to step forth"",""to show up""]",hsk30:L6-0141;cc-cedict:出面|出面[chu1 mian4],9007,4.13,true,false,available-unhosted,reading
dex:w:fen1gong1:分工:x,分工,分工,fēngōng,fen1 gong1,,6,6,6,,L6-0275,2,"[""to divide up the work"",""division of labor""]",hsk30:L6-0275;cc-cedict:分工|分工[fen1 gong1],12418,3.95,true,false,available-unhosted,reading
dex:w:fen1lie4:分裂:v,分裂,分裂,fēnliè,fen1 lie4,V,6,6,6,6,L6-0276,5,"[""to split up"",""to divide"",""to break up"",""fission"",""schism""]",hsk30:L6-0276;cc-cedict:分裂|分裂[fen1 lie4],3933,4.58,true,false,available-unhosted,reading
dex:w:qie4shi2:切实:adj,切实,切實,qièshí,qie4 shi2,Adj,6,6,6,6,L6-0657,5,"[""feasible"",""realistic"",""practical"",""earnestly"",""conscientiously""]",hsk30:L6-0657;cc-cedict:切實|切实[qie4 shi2],7147,4.26,true,false,available-unhosted,reading
dex:w:gang1hao3:刚好:adv,刚好,剛好,gānghǎo,gang1 hao3,Adv,6,6,6,,L6-0303,3,"[""just"",""exactly"",""to happen to be""]",hsk30:L6-0303;cc-cedict:剛好|刚好[gang1 hao3],6487,4.31,true,false,available-unhosted,reading
dex:w:chuang4ban4:创办:v,创办,創辦,chuàngbàn,chuang4 ban4,V,6,6,6,,L6-0162,1,"[""to establish; to found""]",hsk30:L6-0162;cc-cedict:創辦|创办[chuang4 ban4],4477,4.51,true,false,available-unhosted,reading
dex:w:chuang4jian4:创建:v,创建,創建,chuàngjiàn,chuang4 jian4,V,6,6,6,,L6-0163,1,"[""to found; to establish""]",hsk30:L6-0163;cc-cedict:創建|创建[chuang4 jian4],3171,4.69,true,false,available-unhosted,reading
dex:w:chuang4yi4:创意:n,创意,創意,chuàngyì,chuang4 yi4,N;V,6,6,6,,L6-0164,2,"[""creative"",""creativity""]",hsk30:L6-0164;cc-cedict:創意|创意[chuang4 yi4],4725,4.48,true,false,available-unhosted,reading
dex:w:chu1deng3:初等:adj,初等,初等,chūděng,chu1 deng3,Adj,6,6,6,,L6-0147,1,"[""elementary (i.e. easy)""]",hsk30:L6-0147;cc-cedict:初等|初等[chu1 deng3],32701,3.39,true,false,available-unhosted,reading
dex:w:pan4:判:v,判,判,pàn,pan4,V,6,6,6,,L6-0614,4,"[""(bound form) to differentiate; to distinguish"",""(bound form) clearly (different)"",""to judge; to decide; to grade"",""(of a judge) to sentence""]",hsk30:L6-0614;cc-cedict:判|判[pan4],8082,4.19,true,false,available-unhosted,reading
dex:w:li4:利:n,利,利,lì,li4,N,6,6,6,,L6-0537,8,"[""sharp"",""favorable"",""advantage"",""benefit"",""profit"",""interest"",""to do good to"",""to benefit""]",hsk30:L6-0537;cc-cedict:利|利[li4],3107,4.7,true,false,available-unhosted,reading
